date,date_or_order,series,team_display,department_display,day_index,split_code,is_burn_in,p_alarm,risk_status,risk_flag,actual_alarm
2015-01-01,0,4__0,Team 4,Finishing,0,0,True,0.4177520986782805,High Risk,1,1
2015-01-03,1,4__0,Team 4,Finishing,1,0,True,0.4752834538497693,High Risk,1,0
2015-01-04,2,4__0,Team 4,Finishing,2,0,True,0.3815719952816621,Watch,0,0
2015-01-05,3,4__0,Team 4,Finishing,3,0,True,0.3978882935210154,Watch,0,0
2015-01-06,4,4__0,Team 4,Finishing,4,0,True,0.3606810036362325,Watch,0,0
2015-01-07,5,4__0,Team 4,Finishing,5,0,True,0.3225879595220055,Watch,0,0
2015-01-08,6,4__0,Team 4,Finishing,6,0,True,0.3221070596208605,Watch,0,0
2015-01-10,7,4__0,Team 4,Finishing,7,0,True,0.3017888956247125,Watch,0,0
2015-01-11,8,4__0,Team 4,Finishing,8,0,False,0.2872049623160707,Healthy,0,0
2015-01-12,9,4__0,Team 4,Finishing,9,0,False,0.0574156448201743,Healthy,0,0
2015-01-13,10,4__0,Team 4,Finishing,10,0,False,0.0714238589172361,Healthy,0,0
2015-01-14,11,4__0,Team 4,Finishing,11,0,False,0.08791634150176,Healthy,0,0
2015-01-15,12,4__0,Team 4,Finishing,12,0,False,0.0435544793907993,Healthy,0,0
2015-01-19,15,4__0,Team 4,Finishing,13,0,False,0.131898300717874,Healthy,0,0
2015-01-21,17,4__0,Team 4,Finishing,14,0,False,0.1803005275879511,Healthy,0,0
2015-01-22,18,4__0,Team 4,Finishing,15,0,False,0.2065807972467561,Healthy,0,0
2015-01-24,19,4__0,Team 4,Finishing,16,0,False,0.2345674266324486,Healthy,0,0
2015-01-25,20,4__0,Team 4,Finishing,17,0,False,0.24345660314417,Healthy,0,0
2015-01-26,21,4__0,Team 4,Finishing,18,0,False,0.2321839961057131,Healthy,0,0
2015-01-27,22,4__0,Team 4,Finishing,19,0,False,0.2554794255918013,Healthy,0,0
2015-01-28,23,4__0,Team 4,Finishing,20,0,False,0.2474736613752795,Healthy,0,0
2015-01-29,24,4__0,Team 4,Finishing,21,0,False,0.2221045890433816,Healthy,0,0
2015-01-31,25,4__0,Team 4,Finishing,22,0,False,0.1985321535621704,Healthy,0,0
2015-02-01,26,4__0,Team 4,Finishing,23,0,False,0.1960604719598709,Healthy,0,0
2015-02-02,27,4__0,Team 4,Finishing,24,0,False,0.1982081372304057,Healthy,0,0
2015-02-03,28,4__0,Team 4,Finishing,25,0,False,0.2017398085264237,Healthy,0,1
2015-02-07,31,4__0,Team 4,Finishing,26,0,False,0.2603712343206473,Healthy,0,1
2015-02-10,34,4__0,Team 4,Finishing,27,0,False,0.1432531432202458,Healthy,0,0
2015-02-11,35,4__0,Team 4,Finishing,28,0,False,0.1460219791505266,Healthy,0,0
2015-02-12,36,4__0,Team 4,Finishing,29,0,False,0.1224375048942487,Healthy,0,0
2015-02-14,37,4__0,Team 4,Finishing,30,0,False,0.104040364324322,Healthy,0,0
2015-02-15,38,4__0,Team 4,Finishing,31,0,False,0.1135360482821685,Healthy,0,1
2015-02-16,39,4__0,Team 4,Finishing,32,0,False,0.1491471271692991,Healthy,0,0
2015-02-17,40,4__0,Team 4,Finishing,33,0,False,0.2327983739188688,Healthy,0,0
2015-02-18,41,4__0,Team 4,Finishing,34,1,False,0.2389102605802378,Healthy,0,0
2015-02-19,42,4__0,Team 4,Finishing,35,1,False,0.2467657248783345,Healthy,0,0
2015-03-01,49,4__0,Team 4,Finishing,36,1,False,0.1225746490878066,Healthy,0,0
2015-03-02,50,4__0,Team 4,Finishing,37,2,False,0.1512277153506248,Healthy,0,0
2015-03-03,51,4__0,Team 4,Finishing,38,2,False,0.1874729544478774,Healthy,0,1
2015-03-04,52,4__0,Team 4,Finishing,39,2,False,0.1879009708813121,Healthy,0,0
2015-03-05,53,4__0,Team 4,Finishing,40,2,False,0.189263957973269,Healthy,0,0
2015-03-07,54,4__0,Team 4,Finishing,41,2,False,0.190383093259845,Healthy,0,0
2015-03-08,55,4__0,Team 4,Finishing,42,2,False,0.2373087909813929,Healthy,0,0
2015-03-09,56,4__0,Team 4,Finishing,43,2,False,0.0116881974236289,Healthy,0,0
2015-03-10,57,4__0,Team 4,Finishing,44,2,False,0.2474440382177027,Healthy,0,0
2015-03-11,58,4__0,Team 4,Finishing,45,2,False,0.249559470750969,Healthy,0,0
2015-01-01,0,4__1,Team 4,Sewing,0,0,True,0.4095868595811447,High Risk,1,1
2015-01-03,1,4__1,Team 4,Sewing,1,0,True,0.492098617033931,High Risk,1,0
2015-01-04,2,4__1,Team 4,Sewing,2,0,True,0.4003893902139257,High Risk,1,0
2015-01-05,3,4__1,Team 4,Sewing,3,0,True,0.39389536115657,Watch,0,0
2015-01-06,4,4__1,Team 4,Sewing,4,0,True,0.3771066518531862,Watch,0,0
2015-01-07,5,4__1,Team 4,Sewing,5,0,True,0.3653753707702465,Watch,0,0
2015-01-08,6,4__1,Team 4,Sewing,6,0,True,0.2008532585807982,Healthy,0,0
2015-01-10,7,4__1,Team 4,Sewing,7,0,True,0.2996659131592584,Healthy,0,0
2015-01-11,8,4__1,Team 4,Sewing,8,0,False,0.6461691632999675,High Risk,1,1
2015-01-12,9,4__1,Team 4,Sewing,9,0,False,0.1380424279079929,Healthy,0,0
2015-01-13,10,4__1,Team 4,Sewing,10,0,False,0.2157429095744149,Healthy,0,0
2015-01-14,11,4__1,Team 4,Sewing,11,0,False,0.308693621020809,Watch,0,0
2015-01-15,12,4__1,Team 4,Sewing,12,0,False,0.3774376669320449,Watch,0,0
2015-01-17,13,4__1,Team 4,Sewing,13,0,False,0.3169492916956066,Watch,0,0
2015-01-18,14,4__1,Team 4,Sewing,14,0,False,0.3159113330041346,Watch,0,0
2015-01-19,15,4__1,Team 4,Sewing,15,0,False,0.23047927306774,Healthy,0,0
2015-01-20,16,4__1,Team 4,Sewing,16,0,False,0.2307120633758734,Healthy,0,0
2015-01-21,17,4__1,Team 4,Sewing,17,0,False,0.1079020647277622,Healthy,0,0
2015-01-22,18,4__1,Team 4,Sewing,18,0,False,0.1778966527691778,Healthy,0,0
2015-01-24,19,4__1,Team 4,Sewing,19,0,False,0.1147634922434661,Healthy,0,0
2015-01-25,20,4__1,Team 4,Sewing,20,0,False,0.1087286317394542,Healthy,0,0
2015-01-26,21,4__1,Team 4,Sewing,21,0,False,0.3622951282426492,Watch,0,0
2015-01-27,22,4__1,Team 4,Sewing,22,0,False,0.3474150342743708,Watch,0,0
2015-01-28,23,4__1,Team 4,Sewing,23,0,False,0.4057134843008174,High Risk,1,0
2015-01-29,24,4__1,Team 4,Sewing,24,0,False,0.0955330826424574,Healthy,0,0
2015-01-31,25,4__1,Team 4,Sewing,25,0,False,0.0962914815698626,Healthy,0,0
2015-02-01,26,4__1,Team 4,Sewing,26,0,False,0.2812027857260083,Healthy,0,0
2015-02-02,27,4__1,Team 4,Sewing,27,0,False,0.2351030800310388,Healthy,0,0
2015-02-03,28,4__1,Team 4,Sewing,28,0,False,0.3245412581815525,Watch,0,0
2015-02-04,29,4__1,Team 4,Sewing,29,0,False,0.1371365546555892,Healthy,0,0
2015-02-05,30,4__1,Team 4,Sewing,30,0,False,0.2456704227257874,Healthy,0,0
2015-02-07,31,4__1,Team 4,Sewing,31,0,False,0.3071535698981719,Watch,0,0
2015-02-08,32,4__1,Team 4,Sewing,32,0,False,0.2961316306075614,Healthy,0,0
2015-02-09,33,4__1,Team 4,Sewing,33,0,False,0.3068173560778945,Watch,0,0
2015-02-10,34,4__1,Team 4,Sewing,34,0,False,0.3607590674882399,Watch,0,0
2015-02-11,35,4__1,Team 4,Sewing,35,0,False,0.3671633094984915,Watch,0,0
2015-02-12,36,4__1,Team 4,Sewing,36,0,False,0.5188037536236454,High Risk,1,0
2015-02-14,37,4__1,Team 4,Sewing,37,0,False,0.5734362406011411,High Risk,1,0
2015-02-15,38,4__1,Team 4,Sewing,38,0,False,0.5825900212898663,High Risk,1,1
2015-02-16,39,4__1,Team 4,Sewing,39,0,False,0.5839009630788753,High Risk,1,0
2015-02-17,40,4__1,Team 4,Sewing,40,0,False,0.3966710785162628,Watch,0,0
2015-02-18,41,4__1,Team 4,Sewing,41,1,False,0.3965118856787027,Watch,0,0
2015-02-19,42,4__1,Team 4,Sewing,42,1,False,0.3224898379532336,Watch,0,0
2015-02-22,43,4__1,Team 4,Sewing,43,1,False,0.3277844136718316,Watch,0,0
2015-02-23,44,4__1,Team 4,Sewing,44,1,False,0.4996421138634398,High Risk,1,0
2015-02-24,45,4__1,Team 4,Sewing,45,1,False,0.42173462897671,High Risk,1,0
2015-02-25,46,4__1,Team 4,Sewing,46,1,False,0.4640828700627796,High Risk,1,0
2015-02-26,47,4__1,Team 4,Sewing,47,1,False,0.5226857695627782,High Risk,1,1
2015-02-28,48,4__1,Team 4,Sewing,48,1,False,0.2239273474270882,Healthy,0,0
2015-03-01,49,4__1,Team 4,Sewing,49,1,False,0.3108786741947356,Watch,0,0
2015-03-02,50,4__1,Team 4,Sewing,50,2,False,0.2094459642946234,Healthy,0,0
2015-03-03,51,4__1,Team 4,Sewing,51,2,False,0.2772268030247078,Healthy,0,0
2015-03-04,52,4__1,Team 4,Sewing,52,2,False,0.2136382098655803,Healthy,0,0
2015-03-05,53,4__1,Team 4,Sewing,53,2,False,0.269567613165666,Healthy,0,0
2015-03-07,54,4__1,Team 4,Sewing,54,2,False,0.2079360742015974,Healthy,0,0
2015-03-08,55,4__1,Team 4,Sewing,55,2,False,0.234302155757062,Healthy,0,0
2015-03-09,56,4__1,Team 4,Sewing,56,2,False,0.2315752239591023,Healthy,0,0
2015-03-10,57,4__1,Team 4,Sewing,57,2,False,0.2263884225353882,Healthy,0,0
2015-03-11,58,4__1,Team 4,Sewing,58,2,False,0.3607657533471025,Watch,0,0
2015-01-05,3,5__0,Team 5,Finishing,0,0,True,0.3631371536138882,Watch,0,0
2015-01-07,5,5__0,Team 5,Finishing,1,0,True,0.4642059614453563,High Risk,1,1
2015-01-08,6,5__0,Team 5,Finishing,2,0,True,0.5179723882301931,High Risk,1,0
2015-01-10,7,5__0,Team 5,Finishing,3,0,True,0.3072945993344766,Watch,0,1
2015-01-11,8,5__0,Team 5,Finishing,4,0,True,0.3308983511718423,Watch,0,0
2015-01-12,9,5__0,Team 5,Finishing,5,0,True,0.4582806697193803,High Risk,1,0
2015-01-13,10,5__0,Team 5,Finishing,6,0,True,0.4364129428361716,High Risk,1,0
2015-01-14,11,5__0,Team 5,Finishing,7,0,True,0.3182837832410483,Watch,0,0
2015-01-15,12,5__0,Team 5,Finishing,8,0,False,0.41880910178629,High Risk,1,0
2015-01-17,13,5__0,Team 5,Finishing,9,0,False,0.3056799663700926,Watch,0,0
2015-01-18,14,5__0,Team 5,Finishing,10,0,False,0.3074140696459045,Watch,0,0
2015-01-19,15,5__0,Team 5,Finishing,11,0,False,0.3349862865236085,Watch,0,0
2015-01-20,16,5__0,Team 5,Finishing,12,0,False,0.3472194283691929,Watch,0,0
2015-01-21,17,5__0,Team 5,Finishing,13,0,False,0.268811794743213,Healthy,0,0
2015-01-22,18,5__0,Team 5,Finishing,14,0,False,0.2087893398293497,Healthy,0,0
2015-01-24,19,5__0,Team 5,Finishing,15,0,False,0.2063106403864354,Healthy,0,0
2015-01-25,20,5__0,Team 5,Finishing,16,0,False,0.1787705272136172,Healthy,0,0
2015-01-26,21,5__0,Team 5,Finishing,17,0,False,0.1771022031811008,Healthy,0,0
2015-01-27,22,5__0,Team 5,Finishing,18,0,False,0.0885772622790033,Healthy,0,0
2015-01-31,25,5__0,Team 5,Finishing,19,0,False,0.3457771750431988,Watch,0,0
2015-02-11,35,5__0,Team 5,Finishing,20,0,False,0.3494550186624869,Watch,0,0
2015-02-12,36,5__0,Team 5,Finishing,21,0,False,0.3358483500733888,Watch,0,1
2015-02-15,38,5__0,Team 5,Finishing,22,0,False,0.4087379599194023,High Risk,1,0
2015-02-16,39,5__0,Team 5,Finishing,23,0,False,0.2045369736589712,Healthy,0,1
2015-02-19,42,5__0,Team 5,Finishing,24,1,False,0.256648804499305,Healthy,0,1
2015-02-25,46,5__0,Team 5,Finishing,25,1,False,0.28786526002116,Healthy,0,0
2015-02-26,47,5__0,Team 5,Finishing,26,1,False,0.212304753729241,Healthy,0,0
2015-02-28,48,5__0,Team 5,Finishing,27,1,False,0.2087539288587417,Healthy,0,0
2015-03-03,51,5__0,Team 5,Finishing,28,2,False,0.1899478109655218,Healthy,0,1
2015-03-04,52,5__0,Team 5,Finishing,29,2,False,0.1952831963909214,Healthy,0,1
2015-03-07,54,5__0,Team 5,Finishing,30,2,False,0.0374740623090648,Healthy,0,0
2015-03-08,55,5__0,Team 5,Finishing,31,2,False,0.0966648170366749,Healthy,0,0
2015-03-09,56,5__0,Team 5,Finishing,32,2,False,0.0018983642132845,Healthy,0,0
2015-03-10,57,5__0,Team 5,Finishing,33,2,False,0.1187097358873932,Healthy,0,0
2015-03-11,58,5__0,Team 5,Finishing,34,2,False,0.1691519102583975,Healthy,0,0
2015-01-01,0,5__1,Team 5,Sewing,0,0,True,0.3865780641773589,Watch,0,0
2015-01-03,1,5__1,Team 5,Sewing,1,0,True,0.4036997313098056,High Risk,1,0
2015-01-04,2,5__1,Team 5,Sewing,2,0,True,0.4538035971701528,High Risk,1,0
2015-01-05,3,5__1,Team 5,Sewing,3,0,True,0.3058841362527427,Watch,0,0
2015-01-06,4,5__1,Team 5,Sewing,4,0,True,0.3171278670687041,Watch,0,0
2015-01-07,5,5__1,Team 5,Sewing,5,0,True,0.3768225672791794,Watch,0,0
2015-01-08,6,5__1,Team 5,Sewing,6,0,True,0.5624462748171786,High Risk,1,1
2015-01-10,7,5__1,Team 5,Sewing,7,0,True,0.3152034661745722,Watch,0,1
2015-01-11,8,5__1,Team 5,Sewing,8,0,False,0.4354861196002395,High Risk,1,1
2015-01-12,9,5__1,Team 5,Sewing,9,0,False,0.4976835869681499,High Risk,1,0
2015-01-13,10,5__1,Team 5,Sewing,10,0,False,0.5474881349854976,High Risk,1,1
2015-01-14,11,5__1,Team 5,Sewing,11,0,False,0.5470124916171741,High Risk,1,0
2015-01-15,12,5__1,Team 5,Sewing,12,0,False,0.5613119494480006,High Risk,1,0
2015-01-17,13,5__1,Team 5,Sewing,13,0,False,0.5488411438748375,High Risk,1,1
2015-01-18,14,5__1,Team 5,Sewing,14,0,False,0.3427536548881016,Watch,0,0
2015-01-19,15,5__1,Team 5,Sewing,15,0,False,0.3679561177264195,Watch,0,0
2015-01-20,16,5__1,Team 5,Sewing,16,0,False,0.3428220637631636,Watch,0,0
2015-01-21,17,5__1,Team 5,Sewing,17,0,False,0.3404677919938751,Watch,0,0
2015-01-22,18,5__1,Team 5,Sewing,18,0,False,0.4040631554385671,High Risk,1,0
2015-01-24,19,5__1,Team 5,Sewing,19,0,False,0.346850294068522,Watch,0,0
2015-01-25,20,5__1,Team 5,Sewing,20,0,False,0.3520885974266287,Watch,0,0
2015-01-26,21,5__1,Team 5,Sewing,21,0,False,0.3691019951456636,Watch,0,0
2015-01-27,22,5__1,Team 5,Sewing,22,0,False,0.2415215953216234,Healthy,0,0
2015-01-28,23,5__1,Team 5,Sewing,23,0,False,0.0750859025432946,Healthy,0,0
2015-01-29,24,5__1,Team 5,Sewing,24,0,False,0.0884986725225464,Healthy,0,0
2015-01-31,25,5__1,Team 5,Sewing,25,0,False,0.3966826813035579,Watch,0,0
2015-02-02,27,5__1,Team 5,Sewing,26,0,False,0.3510886970994287,Watch,0,0
2015-02-03,28,5__1,Team 5,Sewing,27,0,False,0.460643751699717,High Risk,1,1
2015-02-04,29,5__1,Team 5,Sewing,28,0,False,0.519622377503304,High Risk,1,0
2015-02-05,30,5__1,Team 5,Sewing,29,0,False,0.5728889223922541,High Risk,1,1
2015-02-07,31,5__1,Team 5,Sewing,30,0,False,0.5708822385971621,High Risk,1,1
2015-02-08,32,5__1,Team 5,Sewing,31,0,False,0.5841114076064008,High Risk,1,0
2015-02-09,33,5__1,Team 5,Sewing,32,0,False,0.4439125971436727,High Risk,1,0
2015-02-10,34,5__1,Team 5,Sewing,33,0,False,0.4677556823543768,High Risk,1,0
2015-02-11,35,5__1,Team 5,Sewing,34,0,False,0.3909173892831422,Watch,0,0
2015-02-12,36,5__1,Team 5,Sewing,35,0,False,0.4001210448431554,High Risk,1,0
2015-02-14,37,5__1,Team 5,Sewing,36,0,False,0.3942237604973111,Watch,0,0
2015-02-15,38,5__1,Team 5,Sewing,37,0,False,0.6989806843802371,High Risk,1,0
2015-02-16,39,5__1,Team 5,Sewing,38,0,False,0.609412435750129,High Risk,1,0
2015-02-17,40,5__1,Team 5,Sewing,39,0,False,0.68334147196053,High Risk,1,1
2015-02-18,41,5__1,Team 5,Sewing,40,1,False,0.5922815040170513,High Risk,1,0
2015-02-19,42,5__1,Team 5,Sewing,41,1,False,0.411741472302724,High Risk,1,0
2015-02-22,43,5__1,Team 5,Sewing,42,1,False,0.6772053580562059,High Risk,1,1
2015-02-23,44,5__1,Team 5,Sewing,43,1,False,0.5886106930201422,High Risk,1,0
2015-02-24,45,5__1,Team 5,Sewing,44,1,False,0.519964393663161,High Risk,1,0
2015-02-25,46,5__1,Team 5,Sewing,45,1,False,0.6215365310728358,High Risk,1,1
2015-02-26,47,5__1,Team 5,Sewing,46,1,False,0.1189536514469564,Healthy,0,0
2015-02-28,48,5__1,Team 5,Sewing,47,1,False,0.2529078622075568,Healthy,0,0
2015-03-01,49,5__1,Team 5,Sewing,48,1,False,0.303751442395034,Watch,0,0
2015-03-02,50,5__1,Team 5,Sewing,49,2,False,0.3692729435875955,Watch,0,0
2015-03-03,51,5__1,Team 5,Sewing,50,2,False,0.4338618853171166,High Risk,1,0
2015-03-04,52,5__1,Team 5,Sewing,51,2,False,0.3882145538271754,Watch,0,0
2015-03-05,53,5__1,Team 5,Sewing,52,2,False,0.424829772758143,High Risk,1,0
2015-03-07,54,5__1,Team 5,Sewing,53,2,False,0.4308442176337302,High Risk,1,1
2015-03-08,55,5__1,Team 5,Sewing,54,2,False,0.2386969663734338,Healthy,0,0
2015-03-09,56,5__1,Team 5,Sewing,55,2,False,0.3294031371173148,Watch,0,0
2015-03-10,57,5__1,Team 5,Sewing,56,2,False,0.3668795291114581,Watch,0,0
2015-03-11,58,5__1,Team 5,Sewing,57,2,False,0.4081552502420232,High Risk,1,0
2015-01-07,5,6__0,Team 6,Finishing,0,0,True,0.6844878841625028,High Risk,1,1
2015-01-11,8,6__0,Team 6,Finishing,1,0,True,0.7065181438442356,High Risk,1,1
2015-01-12,9,6__0,Team 6,Finishing,2,0,True,0.6949689273152608,High Risk,1,0
2015-01-17,13,6__0,Team 6,Finishing,3,0,True,0.7383918538321658,High Risk,1,1
2015-01-18,14,6__0,Team 6,Finishing,4,0,True,0.6379434591924378,High Risk,1,0
2015-01-22,18,6__0,Team 6,Finishing,5,0,True,0.6650884356471426,High Risk,1,1
2015-01-27,22,6__0,Team 6,Finishing,6,0,True,0.6445091397034759,High Risk,1,1
2015-01-28,23,6__0,Team 6,Finishing,7,0,True,0.1402497603907381,Healthy,0,0
2015-01-29,24,6__0,Team 6,Finishing,8,0,False,0.1944910910605339,Healthy,0,0
2015-01-31,25,6__0,Team 6,Finishing,9,0,False,0.2737152327721327,Healthy,0,0
2015-02-01,26,6__0,Team 6,Finishing,10,0,False,0.2360808608595755,Healthy,0,1
2015-02-02,27,6__0,Team 6,Finishing,11,0,False,0.2607216635062246,Healthy,0,1
2015-02-03,28,6__0,Team 6,Finishing,12,0,False,0.4142560897436641,High Risk,1,1
2015-02-04,29,6__0,Team 6,Finishing,13,0,False,0.4251281064796114,High Risk,1,1
2015-02-05,30,6__0,Team 6,Finishing,14,0,False,0.4327906179759221,High Risk,1,0
2015-02-07,31,6__0,Team 6,Finishing,15,0,False,0.4535746039958545,High Risk,1,0
2015-02-08,32,6__0,Team 6,Finishing,16,0,False,0.4519894806581265,High Risk,1,1
2015-02-09,33,6__0,Team 6,Finishing,17,0,False,0.4556854311874716,High Risk,1,0
2015-02-10,34,6__0,Team 6,Finishing,18,0,False,0.4383858195248784,High Risk,1,1
2015-02-14,37,6__0,Team 6,Finishing,19,0,False,0.4969813463241802,High Risk,1,1
2015-02-15,38,6__0,Team 6,Finishing,20,0,False,0.5278536818311618,High Risk,1,1
2015-02-16,39,6__0,Team 6,Finishing,21,0,False,0.5306074109353561,High Risk,1,0
2015-02-17,40,6__0,Team 6,Finishing,22,0,False,0.5242114419810823,High Risk,1,0
2015-02-18,41,6__0,Team 6,Finishing,23,1,False,0.4509617388097667,High Risk,1,0
2015-02-19,42,6__0,Team 6,Finishing,24,1,False,0.3717984963126598,Watch,0,0
2015-02-22,43,6__0,Team 6,Finishing,25,1,False,0.5122601212104674,High Risk,1,0
2015-02-23,44,6__0,Team 6,Finishing,26,1,False,0.5034492391474273,High Risk,1,1
2015-02-24,45,6__0,Team 6,Finishing,27,1,False,0.3553712780867949,Watch,0,0
2015-02-25,46,6__0,Team 6,Finishing,28,1,False,0.4605520904163859,High Risk,1,1
2015-02-26,47,6__0,Team 6,Finishing,29,1,False,0.4814451566661332,High Risk,1,1
2015-02-28,48,6__0,Team 6,Finishing,30,1,False,0.4960178957373078,High Risk,1,1
2015-03-03,51,6__0,Team 6,Finishing,31,2,False,0.4649249908518286,High Risk,1,1
2015-03-07,54,6__0,Team 6,Finishing,32,2,False,0.2330571929358694,Healthy,0,0
2015-03-08,55,6__0,Team 6,Finishing,33,2,False,0.3233011177951743,Watch,0,1
2015-03-11,58,6__0,Team 6,Finishing,34,2,False,0.4835732324796472,High Risk,1,1
2015-01-01,0,6__1,Team 6,Sewing,0,0,True,0.3345004427830469,Watch,0,0
2015-01-03,1,6__1,Team 6,Sewing,1,0,True,0.3399626577805178,Watch,0,0
2015-01-04,2,6__1,Team 6,Sewing,2,0,True,0.360102232575897,Watch,0,0
2015-01-05,3,6__1,Team 6,Sewing,3,0,True,0.3081234544526233,Watch,0,0
2015-01-06,4,6__1,Team 6,Sewing,4,0,True,0.3591967438534661,Watch,0,0
2015-01-07,5,6__1,Team 6,Sewing,5,0,True,0.279360114399157,Healthy,0,0
2015-01-08,6,6__1,Team 6,Sewing,6,0,True,0.3634411104771671,Watch,0,0
2015-01-10,7,6__1,Team 6,Sewing,7,0,True,0.2942038298220502,Healthy,0,0
2015-01-11,8,6__1,Team 6,Sewing,8,0,False,0.2945026454670748,Healthy,0,0
2015-01-12,9,6__1,Team 6,Sewing,9,0,False,0.2957829901333212,Healthy,0,0
2015-01-13,10,6__1,Team 6,Sewing,10,0,False,0.2856435317107288,Healthy,0,0
2015-01-14,11,6__1,Team 6,Sewing,11,0,False,0.3620473514570427,Watch,0,0
2015-01-15,12,6__1,Team 6,Sewing,12,0,False,0.3707593869678635,Watch,0,0
2015-01-17,13,6__1,Team 6,Sewing,13,0,False,0.2070198066860349,Healthy,0,0
2015-01-18,14,6__1,Team 6,Sewing,14,0,False,0.2076128595489162,Healthy,0,0
2015-01-19,15,6__1,Team 6,Sewing,15,0,False,0.3053848012358786,Watch,0,0
2015-01-20,16,6__1,Team 6,Sewing,16,0,False,0.2156517736385442,Healthy,0,0
2015-01-21,17,6__1,Team 6,Sewing,17,0,False,0.0998088510418477,Healthy,0,0
2015-01-22,18,6__1,Team 6,Sewing,18,0,False,0.2416494928577516,Healthy,0,0
2015-01-24,19,6__1,Team 6,Sewing,19,0,False,0.2395296104303185,Healthy,0,0
2015-01-25,20,6__1,Team 6,Sewing,20,0,False,0.2320055844276628,Healthy,0,0
2015-01-26,21,6__1,Team 6,Sewing,21,0,False,0.335777448098961,Watch,0,0
2015-01-27,22,6__1,Team 6,Sewing,22,0,False,0.6202363766859676,High Risk,1,1
2015-01-28,23,6__1,Team 6,Sewing,23,0,False,0.1346636163430837,Healthy,0,0
2015-01-29,24,6__1,Team 6,Sewing,24,0,False,0.1866864513711459,Healthy,0,0
2015-01-31,25,6__1,Team 6,Sewing,25,0,False,0.2731763207691114,Healthy,0,0
2015-02-01,26,6__1,Team 6,Sewing,26,0,False,0.3361751991275984,Watch,0,0
2015-02-02,27,6__1,Team 6,Sewing,27,0,False,0.2888667582096539,Healthy,0,0
2015-02-03,28,6__1,Team 6,Sewing,28,0,False,0.3683931071905509,Watch,0,0
2015-02-04,29,6__1,Team 6,Sewing,29,0,False,0.3653711203847812,Watch,0,0
2015-02-05,30,6__1,Team 6,Sewing,30,0,False,0.3773117317938844,Watch,0,0
2015-02-07,31,6__1,Team 6,Sewing,31,0,False,0.402995396602764,High Risk,1,0
2015-02-08,32,6__1,Team 6,Sewing,32,0,False,0.4373320089465795,High Risk,1,0
2015-02-09,33,6__1,Team 6,Sewing,33,0,False,0.6053441674719314,High Risk,1,1
2015-02-10,34,6__1,Team 6,Sewing,34,0,False,0.6007360610539045,High Risk,1,0
2015-02-11,35,6__1,Team 6,Sewing,35,0,False,0.4612744710740839,High Risk,1,0
2015-02-12,36,6__1,Team 6,Sewing,36,0,False,0.6455840179389809,High Risk,1,0
2015-02-14,37,6__1,Team 6,Sewing,37,0,False,0.6352674404990833,High Risk,1,1
2015-02-15,38,6__1,Team 6,Sewing,38,0,False,0.5998101915018527,High Risk,1,0
2015-02-16,39,6__1,Team 6,Sewing,39,0,False,0.5929864908087082,High Risk,1,0
2015-02-17,40,6__1,Team 6,Sewing,40,0,False,0.589299312340899,High Risk,1,0
2015-02-18,41,6__1,Team 6,Sewing,41,1,False,0.4132617001918152,High Risk,1,0
2015-02-19,42,6__1,Team 6,Sewing,42,1,False,0.2628457000523279,Healthy,0,0
2015-02-22,43,6__1,Team 6,Sewing,43,1,False,0.3379359302459616,Watch,0,0
2015-02-23,44,6__1,Team 6,Sewing,44,1,False,0.3345954118579806,Watch,0,0
2015-02-24,45,6__1,Team 6,Sewing,45,1,False,0.3465924656574621,Watch,0,0
2015-02-25,46,6__1,Team 6,Sewing,46,1,False,0.3192905523931114,Watch,0,0
2015-02-26,47,6__1,Team 6,Sewing,47,1,False,0.3479542020244105,Watch,0,0
2015-02-28,48,6__1,Team 6,Sewing,48,1,False,0.3397499973866303,Watch,0,0
2015-03-01,49,6__1,Team 6,Sewing,49,1,False,0.2833293882840506,Healthy,0,0
2015-03-02,50,6__1,Team 6,Sewing,50,2,False,0.3574044391661429,Watch,0,0
2015-03-03,51,6__1,Team 6,Sewing,51,2,False,0.3671296280398705,Watch,0,0
2015-03-04,52,6__1,Team 6,Sewing,52,2,False,0.6387996559743817,High Risk,1,1
2015-03-05,53,6__1,Team 6,Sewing,53,2,False,0.1208298371559098,Healthy,0,1
2015-03-07,54,6__1,Team 6,Sewing,54,2,False,0.256788742121237,Healthy,0,0
2015-03-08,55,6__1,Team 6,Sewing,55,2,False,0.2576942630409384,Healthy,0,0
2015-03-09,56,6__1,Team 6,Sewing,56,2,False,0.2546621517650974,Healthy,0,0
2015-03-10,57,6__1,Team 6,Sewing,57,2,False,0.3348320965464698,Watch,0,0
2015-03-11,58,6__1,Team 6,Sewing,58,2,False,0.2872648917081634,Healthy,0,0
2015-01-01,0,7__0,Team 7,Finishing,0,0,True,0.6649042561607019,High Risk,1,1
2015-01-03,1,7__0,Team 7,Finishing,1,0,True,0.6931307267443683,High Risk,1,1
2015-01-04,2,7__0,Team 7,Finishing,2,0,True,0.6516314819538741,High Risk,1,1
2015-01-05,3,7__0,Team 7,Finishing,3,0,True,0.664911424659144,High Risk,1,1
2015-01-06,4,7__0,Team 7,Finishing,4,0,True,0.6244977110206155,High Risk,1,1
2015-01-07,5,7__0,Team 7,Finishing,5,0,True,0.6210157565646879,High Risk,1,0
2015-01-08,6,7__0,Team 7,Finishing,6,0,True,0.6060423593665427,High Risk,1,0
